2024-04-16 08:02:21,422 INFO    StreamThr :12340 [internal.py:wandb_internal():86] W&B internal server running at pid: 12340, started at: 2024-04-16 08:02:21.421106
2024-04-16 08:03:08,650 DEBUG   HandlerThread:12340 [handler.py:handle_request():146] handle_request: internal_messages
2024-04-16 08:03:08,650 DEBUG   SenderThread:12340 [sender.py:send_request():406] send_request: stop_status
2024-04-16 08:03:09,903 DEBUG   HandlerThread:12340 [handler.py:handle_request():146] handle_request: status_report
2024-04-16 08:03:14,961 DEBUG   HandlerThread:12340 [handler.py:handle_request():146] handle_request: status_report
2024-04-16 08:03:20,006 DEBUG   HandlerThread:12340 [handler.py:handle_request():146] handle_request: status_report
2024-04-16 08:03:23,214 DEBUG   SystemMonitor:12340 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-04-16 08:03:23,214 DEBUG   SenderThread:12340 [sender.py:send():379] send: stats
2024-04-16 08:03:23,654 DEBUG   HandlerThread:12340 [handler.py:handle_request():146] handle_request: stop_status
2024-04-16 08:03:23,654 DEBUG   HandlerThread:12340 [handler.py:handle_request():146] handle_request: internal_messages
2024-04-16 08:03:23,655 DEBUG   SenderThread:12340 [sender.py:send_request():406] send_request: stop_status
2024-04-16 08:03:25,972 DEBUG   HandlerThread:12340 [handler.py:handle_request():146] handle_request: status_report
2024-04-16 08:03:31,030 DEBUG   HandlerThread:12340 [handler.py:handle_request():146] handle_request: status_report
2024-04-16 08:03:36,052 DEBUG   HandlerThread:12340 [handler.py:handle_request():146] handle_request: status_report
2024-04-16 08:03:38,661 DEBUG   HandlerThread:12340 [handler.py:handle_request():146] handle_request: internal_messages
2024-04-16 08:03:38,676 DEBUG   HandlerThread:12340 [handler.py:handle_request():146] handle_request: stop_status
2024-04-16 08:03:38,677 DEBUG   SenderThread:12340 [sender.py:send_request():406] send_request: stop_status
2024-04-16 08:03:41,994 DEBUG   HandlerThread:12340 [handler.py:handle_request():146] handle_request: status_report
2024-04-16 08:03:47,054 DEBUG   HandlerThread:12340 [handler.py:handle_request():146] handle_request: status_report
2024-04-16 08:03:52,080 DEBUG   HandlerThread:12340 [handler.py:handle_request():146] handle_request: status_report
2024-04-16 08:03:53,220 DEBUG   SenderThread:12340 [sender.py:send():379] send: stats
2024-04-16 08:03:53,672 DEBUG   HandlerThread:12340 [handler.py:handle_request():146] handle_request: internal_messages
2024-04-16 08:03:53,673 DEBUG   HandlerThread:12340 [handler.py:handle_request():146] handle_request: stop_status
2024-04-16 08:03:53,673 DEBUG   SenderThread:12340 [sender.py:send_request():406] send_request: stop_status
2024-04-16 08:03:57,973 DEBUG   HandlerThread:12340 [handler.py:handle_request():146] handle_request: status_report
2024-04-16 08:04:03,012 DEBUG   HandlerThread:12340 [handler.py:handle_request():146] handle_request: status_report
2024-04-16 08:04:08,068 DEBUG   HandlerThread:12340 [handler.py:handle_request():146] handle_request: status_report
2024-04-16 08:04:08,675 DEBUG   HandlerThread:12340 [handler.py:handle_request():146] handle_request: internal_messages
2024-04-16 08:04:08,690 DEBUG   HandlerThread:12340 [handler.py:handle_request():146] handle_request: stop_status
2024-04-16 08:04:08,690 DEBUG   SenderThread:12340 [sender.py:send_request():406] send_request: stop_status
2024-04-16 08:04:13,987 DEBUG   HandlerThread:12340 [handler.py:handle_request():146] handle_request: status_report
2024-04-16 08:04:19,013 DEBUG   HandlerThread:12340 [handler.py:handle_request():146] handle_request: status_report
2024-04-16 08:04:23,230 DEBUG   SenderThread:12340 [sender.py:send():379] send: stats
2024-04-16 08:04:23,691 DEBUG   HandlerThread:12340 [handler.py:handle_request():146] handle_request: internal_messages
2024-04-16 08:04:23,691 DEBUG   HandlerThread:12340 [handler.py:handle_request():146] handle_request: stop_status
2024-04-16 08:04:23,692 DEBUG   SenderThread:12340 [sender.py:send_request():406] send_request: stop_status
2024-04-16 08:04:25,021 DEBUG   HandlerThread:12340 [handler.py:handle_request():146] handle_request: status_report
2024-04-16 08:04:30,071 DEBUG   HandlerThread:12340 [handler.py:handle_request():146] handle_request: status_report
2024-04-16 08:04:35,132 DEBUG   HandlerThread:12340 [handler.py:handle_request():146] handle_request: status_report
2024-04-16 08:04:38,700 DEBUG   HandlerThread:12340 [handler.py:handle_request():146] handle_request: stop_status
2024-04-16 08:04:38,700 DEBUG   HandlerThread:12340 [handler.py:handle_request():146] handle_request: internal_messages
2024-04-16 08:04:38,700 DEBUG   SenderThread:12340 [sender.py:send_request():406] send_request: stop_status
2024-04-16 08:04:41,002 DEBUG   HandlerThread:12340 [handler.py:handle_request():146] handle_request: status_report
2024-04-16 08:04:46,043 DEBUG   HandlerThread:12340 [handler.py:handle_request():146] handle_request: status_report
2024-04-16 08:04:51,073 DEBUG   HandlerThread:12340 [handler.py:handle_request():146] handle_request: status_report
2024-04-16 08:04:53,240 DEBUG   SenderThread:12340 [sender.py:send():379] send: stats
2024-04-16 08:04:53,708 DEBUG   HandlerThread:12340 [handler.py:handle_request():146] handle_request: internal_messages
2024-04-16 08:04:53,708 DEBUG   HandlerThread:12340 [handler.py:handle_request():146] handle_request: stop_status
2024-04-16 08:04:53,709 DEBUG   SenderThread:12340 [sender.py:send_request():406] send_request: stop_status
2024-04-16 08:04:57,013 DEBUG   HandlerThread:12340 [handler.py:handle_request():146] handle_request: status_report
2024-04-16 08:05:02,069 DEBUG   HandlerThread:12340 [handler.py:handle_request():146] handle_request: status_report
2024-04-16 08:05:07,125 DEBUG   HandlerThread:12340 [handler.py:handle_request():146] handle_request: status_report
2024-04-16 08:05:08,714 DEBUG   HandlerThread:12340 [handler.py:handle_request():146] handle_request: stop_status
2024-04-16 08:05:08,715 DEBUG   HandlerThread:12340 [handler.py:handle_request():146] handle_request: internal_messages
2024-04-16 08:05:08,715 DEBUG   SenderThread:12340 [sender.py:send_request():406] send_request: stop_status
2024-04-16 08:05:13,074 DEBUG   HandlerThread:12340 [handler.py:handle_request():146] handle_request: status_report
2024-04-16 08:05:18,123 DEBUG   HandlerThread:12340 [handler.py:handle_request():146] handle_request: status_report
2024-04-16 08:05:23,189 DEBUG   HandlerThread:12340 [handler.py:handle_request():146] handle_request: status_report
2024-04-16 08:05:23,253 DEBUG   SenderThread:12340 [sender.py:send():379] send: stats
2024-04-16 08:05:23,708 DEBUG   HandlerThread:12340 [handler.py:handle_request():146] handle_request: internal_messages
2024-04-16 08:05:23,723 DEBUG   HandlerThread:12340 [handler.py:handle_request():146] handle_request: stop_status
2024-04-16 08:05:23,723 DEBUG   SenderThread:12340 [sender.py:send_request():406] send_request: stop_status
2024-04-16 08:05:29,073 DEBUG   HandlerThread:12340 [handler.py:handle_request():146] handle_request: status_report
2024-04-16 08:05:34,124 DEBUG   HandlerThread:12340 [handler.py:handle_request():146] handle_request: status_report
2024-04-16 08:05:38,722 DEBUG   HandlerThread:12340 [handler.py:handle_request():146] handle_request: stop_status
2024-04-16 08:05:38,722 DEBUG   HandlerThread:12340 [handler.py:handle_request():146] handle_request: internal_messages
2024-04-16 08:05:38,723 DEBUG   SenderThread:12340 [sender.py:send_request():406] send_request: stop_status
2024-04-16 08:05:40,009 DEBUG   HandlerThread:12340 [handler.py:handle_request():146] handle_request: status_report
2024-04-16 08:05:45,066 DEBUG   HandlerThread:12340 [handler.py:handle_request():146] handle_request: status_report
2024-04-16 08:05:50,108 DEBUG   HandlerThread:12340 [handler.py:handle_request():146] handle_request: status_report
2024-04-16 08:05:53,264 DEBUG   SenderThread:12340 [sender.py:send():379] send: stats
2024-04-16 08:05:53,733 DEBUG   HandlerThread:12340 [handler.py:handle_request():146] handle_request: stop_status
2024-04-16 08:05:53,734 DEBUG   HandlerThread:12340 [handler.py:handle_request():146] handle_request: internal_messages
2024-04-16 08:05:53,734 DEBUG   SenderThread:12340 [sender.py:send_request():406] send_request: stop_status
2024-04-16 08:05:55,992 DEBUG   HandlerThread:12340 [handler.py:handle_request():146] handle_request: status_report
2024-04-16 08:06:01,022 DEBUG   HandlerThread:12340 [handler.py:handle_request():146] handle_request: status_report
2024-04-16 08:06:06,052 DEBUG   HandlerThread:12340 [handler.py:handle_request():146] handle_request: status_report
2024-04-16 08:06:08,746 DEBUG   HandlerThread:12340 [handler.py:handle_request():146] handle_request: internal_messages
2024-04-16 08:06:08,746 DEBUG   HandlerThread:12340 [handler.py:handle_request():146] handle_request: stop_status
2024-04-16 08:06:08,747 DEBUG   SenderThread:12340 [sender.py:send_request():406] send_request: stop_status
2024-04-16 08:06:11,085 DEBUG   HandlerThread:12340 [handler.py:handle_request():146] handle_request: status_report
2024-04-16 08:06:16,146 DEBUG   HandlerThread:12340 [handler.py:handle_request():146] handle_request: status_report
2024-04-16 08:06:21,201 DEBUG   HandlerThread:12340 [handler.py:handle_request():146] handle_request: status_report
2024-04-16 08:06:23,268 DEBUG   SenderThread:12340 [sender.py:send():379] send: stats
2024-04-16 08:06:23,734 DEBUG   HandlerThread:12340 [handler.py:handle_request():146] handle_request: internal_messages
2024-04-16 08:06:23,749 DEBUG   HandlerThread:12340 [handler.py:handle_request():146] handle_request: stop_status
2024-04-16 08:06:23,750 DEBUG   SenderThread:12340 [sender.py:send_request():406] send_request: stop_status
2024-04-16 08:06:27,045 DEBUG   HandlerThread:12340 [handler.py:handle_request():146] handle_request: status_report
2024-04-16 08:06:32,076 DEBUG   HandlerThread:12340 [handler.py:handle_request():146] handle_request: status_report
2024-04-16 08:06:37,126 DEBUG   HandlerThread:12340 [handler.py:handle_request():146] handle_request: status_report
2024-04-16 08:06:38,748 DEBUG   HandlerThread:12340 [handler.py:handle_request():146] handle_request: internal_messages
2024-04-16 08:06:38,749 DEBUG   HandlerThread:12340 [handler.py:handle_request():146] handle_request: stop_status
2024-04-16 08:06:38,750 DEBUG   SenderThread:12340 [sender.py:send_request():406] send_request: stop_status
2024-04-16 08:06:42,174 DEBUG   HandlerThread:12340 [handler.py:handle_request():146] handle_request: status_report
2024-04-16 08:06:47,231 DEBUG   HandlerThread:12340 [handler.py:handle_request():146] handle_request: status_report
2024-04-16 08:06:52,280 DEBUG   HandlerThread:12340 [handler.py:handle_request():146] handle_request: status_report
2024-04-16 08:06:53,307 DEBUG   SenderThread:12340 [sender.py:send():379] send: stats
2024-04-16 08:06:53,753 DEBUG   HandlerThread:12340 [handler.py:handle_request():146] handle_request: internal_messages
2024-04-16 08:06:53,753 DEBUG   HandlerThread:12340 [handler.py:handle_request():146] handle_request: stop_status
2024-04-16 08:06:53,754 DEBUG   SenderThread:12340 [sender.py:send_request():406] send_request: stop_status
2024-04-16 08:06:58,052 DEBUG   HandlerThread:12340 [handler.py:handle_request():146] handle_request: status_report
2024-04-16 08:07:03,086 DEBUG   HandlerThread:12340 [handler.py:handle_request():146] handle_request: status_report
2024-04-16 08:07:08,133 DEBUG   HandlerThread:12340 [handler.py:handle_request():146] handle_request: status_report
2024-04-16 08:07:08,756 DEBUG   HandlerThread:12340 [handler.py:handle_request():146] handle_request: internal_messages
2024-04-16 08:07:08,772 DEBUG   HandlerThread:12340 [handler.py:handle_request():146] handle_request: stop_status
2024-04-16 08:07:08,773 DEBUG   SenderThread:12340 [sender.py:send_request():406] send_request: stop_status
2024-04-16 08:07:14,131 DEBUG   HandlerThread:12340 [handler.py:handle_request():146] handle_request: status_report
2024-04-16 08:07:19,170 DEBUG   HandlerThread:12340 [handler.py:handle_request():146] handle_request: status_report
2024-04-16 08:07:23,277 DEBUG   SenderThread:12340 [sender.py:send():379] send: stats
2024-04-16 08:07:23,770 DEBUG   HandlerThread:12340 [handler.py:handle_request():146] handle_request: internal_messages
2024-04-16 08:07:23,786 DEBUG   HandlerThread:12340 [handler.py:handle_request():146] handle_request: stop_status
2024-04-16 08:07:23,786 DEBUG   SenderThread:12340 [sender.py:send_request():406] send_request: stop_status
2024-04-16 08:07:25,026 DEBUG   HandlerThread:12340 [handler.py:handle_request():146] handle_request: status_report
2024-04-16 08:07:30,070 DEBUG   HandlerThread:12340 [handler.py:handle_request():146] handle_request: status_report
2024-04-16 08:07:35,127 DEBUG   HandlerThread:12340 [handler.py:handle_request():146] handle_request: status_report
2024-04-16 08:07:38,773 DEBUG   HandlerThread:12340 [handler.py:handle_request():146] handle_request: internal_messages
2024-04-16 08:07:38,789 DEBUG   HandlerThread:12340 [handler.py:handle_request():146] handle_request: stop_status
2024-04-16 08:07:38,789 DEBUG   SenderThread:12340 [sender.py:send_request():406] send_request: stop_status
2024-04-16 08:07:41,041 DEBUG   HandlerThread:12340 [handler.py:handle_request():146] handle_request: status_report
2024-04-16 08:07:46,080 DEBUG   HandlerThread:12340 [handler.py:handle_request():146] handle_request: status_report
2024-04-16 08:07:51,122 DEBUG   HandlerThread:12340 [handler.py:handle_request():146] handle_request: status_report
2024-04-16 08:07:53,288 DEBUG   SenderThread:12340 [sender.py:send():379] send: stats
2024-04-16 08:07:53,774 DEBUG   HandlerThread:12340 [handler.py:handle_request():146] handle_request: internal_messages
2024-04-16 08:07:53,790 DEBUG   HandlerThread:12340 [handler.py:handle_request():146] handle_request: stop_status
2024-04-16 08:07:53,790 DEBUG   SenderThread:12340 [sender.py:send_request():406] send_request: stop_status
2024-04-16 08:07:56,146 DEBUG   HandlerThread:12340 [handler.py:handle_request():146] handle_request: status_report
2024-04-16 08:08:01,208 DEBUG   HandlerThread:12340 [handler.py:handle_request():146] handle_request: status_report
2024-04-16 08:08:06,249 DEBUG   HandlerThread:12340 [handler.py:handle_request():146] handle_request: status_report
2024-04-16 08:08:08,782 DEBUG   HandlerThread:12340 [handler.py:handle_request():146] handle_request: internal_messages
2024-04-16 08:08:08,797 DEBUG   HandlerThread:12340 [handler.py:handle_request():146] handle_request: stop_status
2024-04-16 08:08:08,797 DEBUG   SenderThread:12340 [sender.py:send_request():406] send_request: stop_status
2024-04-16 08:08:12,159 DEBUG   HandlerThread:12340 [handler.py:handle_request():146] handle_request: status_report
2024-04-16 08:08:17,208 DEBUG   HandlerThread:12340 [handler.py:handle_request():146] handle_request: status_report
2024-04-16 08:08:22,266 DEBUG   HandlerThread:12340 [handler.py:handle_request():146] handle_request: status_report
2024-04-16 08:08:23,291 DEBUG   SenderThread:12340 [sender.py:send():379] send: stats
2024-04-16 08:08:23,789 DEBUG   HandlerThread:12340 [handler.py:handle_request():146] handle_request: internal_messages
2024-04-16 08:08:23,804 DEBUG   HandlerThread:12340 [handler.py:handle_request():146] handle_request: stop_status
2024-04-16 08:08:23,804 DEBUG   SenderThread:12340 [sender.py:send_request():406] send_request: stop_status
2024-04-16 08:08:28,121 DEBUG   HandlerThread:12340 [handler.py:handle_request():146] handle_request: status_report
2024-04-16 08:08:33,180 DEBUG   HandlerThread:12340 [handler.py:handle_request():146] handle_request: status_report
2024-04-16 08:08:38,228 DEBUG   HandlerThread:12340 [handler.py:handle_request():146] handle_request: status_report
2024-04-16 08:08:38,804 DEBUG   HandlerThread:12340 [handler.py:handle_request():146] handle_request: internal_messages
2024-04-16 08:08:38,804 DEBUG   HandlerThread:12340 [handler.py:handle_request():146] handle_request: stop_status
2024-04-16 08:08:38,805 DEBUG   SenderThread:12340 [sender.py:send_request():406] send_request: stop_status
2024-04-16 08:08:44,111 DEBUG   HandlerThread:12340 [handler.py:handle_request():146] handle_request: status_report
2024-04-16 08:08:49,164 DEBUG   HandlerThread:12340 [handler.py:handle_request():146] handle_request: status_report
2024-04-16 08:08:53,301 DEBUG   SenderThread:12340 [sender.py:send():379] send: stats
2024-04-16 08:08:53,804 DEBUG   HandlerThread:12340 [handler.py:handle_request():146] handle_request: stop_status
2024-04-16 08:08:53,804 DEBUG   SenderThread:12340 [sender.py:send_request():406] send_request: stop_status
2024-04-16 08:08:53,819 DEBUG   HandlerThread:12340 [handler.py:handle_request():146] handle_request: internal_messages
2024-04-16 08:08:55,055 DEBUG   HandlerThread:12340 [handler.py:handle_request():146] handle_request: status_report
2024-04-16 08:09:00,111 DEBUG   HandlerThread:12340 [handler.py:handle_request():146] handle_request: status_report
2024-04-16 08:09:05,157 DEBUG   HandlerThread:12340 [handler.py:handle_request():146] handle_request: status_report
2024-04-16 08:09:08,805 DEBUG   HandlerThread:12340 [handler.py:handle_request():146] handle_request: stop_status
2024-04-16 08:09:08,805 DEBUG   SenderThread:12340 [sender.py:send_request():406] send_request: stop_status
2024-04-16 08:09:08,835 DEBUG   HandlerThread:12340 [handler.py:handle_request():146] handle_request: internal_messages
2024-04-16 08:09:11,068 DEBUG   HandlerThread:12340 [handler.py:handle_request():146] handle_request: status_report
2024-04-16 08:09:13,844 DEBUG   SenderThread:12340 [sender.py:send():379] send: telemetry
2024-04-16 08:09:13,845 DEBUG   SenderThread:12340 [sender.py:send():379] send: exit
2024-04-16 08:09:13,845 INFO    SenderThread:12340 [sender.py:send_exit():586] handling exit code: 0
2024-04-16 08:09:13,845 INFO    SenderThread:12340 [sender.py:send_exit():588] handling runtime: 410
2024-04-16 08:09:13,846 INFO    SenderThread:12340 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-04-16 08:09:13,846 INFO    SenderThread:12340 [sender.py:send_exit():594] send defer
2024-04-16 08:09:13,846 DEBUG   HandlerThread:12340 [handler.py:handle_request():146] handle_request: defer
2024-04-16 08:09:13,846 INFO    HandlerThread:12340 [handler.py:handle_request_defer():172] handle defer: 0
2024-04-16 08:09:13,846 DEBUG   SenderThread:12340 [sender.py:send_request():406] send_request: defer
2024-04-16 08:09:13,846 INFO    SenderThread:12340 [sender.py:send_request_defer():610] handle sender defer: 0
2024-04-16 08:09:13,846 INFO    SenderThread:12340 [sender.py:transition_state():614] send defer: 1
2024-04-16 08:09:13,847 DEBUG   HandlerThread:12340 [handler.py:handle_request():146] handle_request: defer
