2024-04-16 07:35:36,639 INFO    StreamThr :12340 [internal.py:wandb_internal():86] W&B internal server running at pid: 12340, started at: 2024-04-16 07:35:36.639649
2024-04-16 07:35:42,415 DEBUG   SenderThread:12340 [sender.py:send_request():406] send_request: summary_record
2024-04-16 07:35:42,427 INFO    SenderThread:12340 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-04-16 07:35:42,427 DEBUG   SenderThread:12340 [sender.py:send():379] send: history
2024-04-16 07:35:42,427 DEBUG   SenderThread:12340 [sender.py:send_request():406] send_request: summary_record
2024-04-16 07:35:42,427 INFO    SenderThread:12340 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-04-16 07:35:42,428 DEBUG   SenderThread:12340 [sender.py:send():379] send: history
2024-04-16 07:35:42,428 DEBUG   SenderThread:12340 [sender.py:send_request():406] send_request: summary_record
2024-04-16 07:35:42,428 INFO    SenderThread:12340 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-04-16 07:35:42,429 DEBUG   SenderThread:12340 [sender.py:send():379] send: history
2024-04-16 07:35:42,429 DEBUG   SenderThread:12340 [sender.py:send_request():406] send_request: summary_record
2024-04-16 07:35:42,429 INFO    SenderThread:12340 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-04-16 07:35:42,430 DEBUG   SenderThread:12340 [sender.py:send():379] send: history
2024-04-16 07:35:42,430 DEBUG   SenderThread:12340 [sender.py:send_request():406] send_request: summary_record
2024-04-16 07:35:42,430 INFO    SenderThread:12340 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-04-16 07:35:42,430 DEBUG   SenderThread:12340 [sender.py:send():379] send: history
2024-04-16 07:35:42,430 DEBUG   SenderThread:12340 [sender.py:send_request():406] send_request: summary_record
2024-04-16 07:35:42,431 INFO    SenderThread:12340 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-04-16 07:35:42,431 DEBUG   SenderThread:12340 [sender.py:send():379] send: history
2024-04-16 07:35:42,431 DEBUG   SenderThread:12340 [sender.py:send_request():406] send_request: summary_record
2024-04-16 07:35:42,431 INFO    SenderThread:12340 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-04-16 07:35:42,432 DEBUG   SenderThread:12340 [sender.py:send():379] send: history
2024-04-16 07:35:42,432 DEBUG   SenderThread:12340 [sender.py:send_request():406] send_request: summary_record
2024-04-16 07:35:42,432 INFO    SenderThread:12340 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-04-16 07:35:42,433 DEBUG   SenderThread:12340 [sender.py:send():379] send: history
2024-04-16 07:35:42,433 DEBUG   SenderThread:12340 [sender.py:send_request():406] send_request: summary_record
2024-04-16 07:35:42,433 INFO    SenderThread:12340 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-04-16 07:35:42,433 DEBUG   SenderThread:12340 [sender.py:send():379] send: history
2024-04-16 07:35:42,433 DEBUG   SenderThread:12340 [sender.py:send_request():406] send_request: summary_record
2024-04-16 07:35:42,434 INFO    SenderThread:12340 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-04-16 07:35:42,434 DEBUG   SenderThread:12340 [sender.py:send():379] send: history
2024-04-16 07:35:42,434 DEBUG   SenderThread:12340 [sender.py:send_request():406] send_request: summary_record
2024-04-16 07:35:42,434 INFO    SenderThread:12340 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-04-16 07:35:42,434 DEBUG   SenderThread:12340 [sender.py:send():379] send: history
2024-04-16 07:35:42,435 DEBUG   SenderThread:12340 [sender.py:send_request():406] send_request: summary_record
2024-04-16 07:35:42,435 INFO    SenderThread:12340 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-04-16 07:35:42,435 DEBUG   SenderThread:12340 [sender.py:send():379] send: history
2024-04-16 07:35:42,435 DEBUG   SenderThread:12340 [sender.py:send_request():406] send_request: summary_record
2024-04-16 07:35:42,435 INFO    SenderThread:12340 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-04-16 07:35:42,436 DEBUG   SenderThread:12340 [sender.py:send():379] send: history
2024-04-16 07:35:42,436 DEBUG   SenderThread:12340 [sender.py:send_request():406] send_request: summary_record
2024-04-16 07:35:42,436 INFO    SenderThread:12340 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-04-16 07:35:42,436 DEBUG   SenderThread:12340 [sender.py:send():379] send: history
2024-04-16 07:35:42,436 DEBUG   SenderThread:12340 [sender.py:send_request():406] send_request: summary_record
2024-04-16 07:35:42,437 INFO    SenderThread:12340 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-04-16 07:35:42,437 DEBUG   SenderThread:12340 [sender.py:send():379] send: history
2024-04-16 07:35:42,437 DEBUG   SenderThread:12340 [sender.py:send_request():406] send_request: summary_record
2024-04-16 07:35:42,437 INFO    SenderThread:12340 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-04-16 07:35:42,438 DEBUG   SenderThread:12340 [sender.py:send():379] send: history
2024-04-16 07:35:42,438 DEBUG   SenderThread:12340 [sender.py:send_request():406] send_request: summary_record
2024-04-16 07:35:42,438 INFO    SenderThread:12340 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-04-16 07:35:42,438 DEBUG   SenderThread:12340 [sender.py:send():379] send: history
2024-04-16 07:35:42,438 DEBUG   SenderThread:12340 [sender.py:send_request():406] send_request: summary_record
2024-04-16 07:35:42,439 INFO    SenderThread:12340 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-04-16 07:35:42,439 DEBUG   SenderThread:12340 [sender.py:send():379] send: history
2024-04-16 07:35:42,439 DEBUG   SenderThread:12340 [sender.py:send_request():406] send_request: summary_record
2024-04-16 07:35:42,439 INFO    SenderThread:12340 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-04-16 07:35:42,440 DEBUG   SenderThread:12340 [sender.py:send():379] send: history
2024-04-16 07:35:42,440 DEBUG   SenderThread:12340 [sender.py:send_request():406] send_request: summary_record
2024-04-16 07:35:42,440 INFO    SenderThread:12340 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-04-16 07:35:42,440 DEBUG   SenderThread:12340 [sender.py:send():379] send: history
2024-04-16 07:35:42,440 DEBUG   SenderThread:12340 [sender.py:send_request():406] send_request: summary_record
2024-04-16 07:35:42,441 INFO    SenderThread:12340 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-04-16 07:35:42,441 DEBUG   SenderThread:12340 [sender.py:send():379] send: history
2024-04-16 07:35:42,441 DEBUG   SenderThread:12340 [sender.py:send_request():406] send_request: summary_record
2024-04-16 07:35:42,441 INFO    SenderThread:12340 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-04-16 07:35:42,441 DEBUG   SenderThread:12340 [sender.py:send():379] send: history
2024-04-16 07:35:42,442 DEBUG   SenderThread:12340 [sender.py:send_request():406] send_request: summary_record
2024-04-16 07:35:42,442 INFO    SenderThread:12340 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-04-16 07:35:42,442 DEBUG   SenderThread:12340 [sender.py:send():379] send: history
2024-04-16 07:35:42,442 DEBUG   SenderThread:12340 [sender.py:send_request():406] send_request: summary_record
2024-04-16 07:35:42,442 INFO    SenderThread:12340 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-04-16 07:35:42,443 DEBUG   SenderThread:12340 [sender.py:send():379] send: history
2024-04-16 07:35:42,443 DEBUG   SenderThread:12340 [sender.py:send_request():406] send_request: summary_record
2024-04-16 07:35:42,443 INFO    SenderThread:12340 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-04-16 07:35:42,443 DEBUG   SenderThread:12340 [sender.py:send():379] send: history
2024-04-16 07:35:42,443 DEBUG   SenderThread:12340 [sender.py:send_request():406] send_request: summary_record
2024-04-16 07:35:42,444 INFO    SenderThread:12340 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-04-16 07:35:42,444 DEBUG   SenderThread:12340 [sender.py:send():379] send: history
2024-04-16 07:35:42,444 DEBUG   SenderThread:12340 [sender.py:send_request():406] send_request: summary_record
2024-04-16 07:35:42,444 INFO    SenderThread:12340 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-04-16 07:35:42,445 DEBUG   SenderThread:12340 [sender.py:send():379] send: history
2024-04-16 07:35:42,445 DEBUG   SenderThread:12340 [sender.py:send_request():406] send_request: summary_record
2024-04-16 07:35:42,445 INFO    SenderThread:12340 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-04-16 07:35:42,446 DEBUG   SenderThread:12340 [sender.py:send():379] send: history
2024-04-16 07:35:42,446 DEBUG   SenderThread:12340 [sender.py:send_request():406] send_request: summary_record
2024-04-16 07:35:42,446 INFO    SenderThread:12340 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-04-16 07:35:42,446 DEBUG   SenderThread:12340 [sender.py:send():379] send: history
2024-04-16 07:35:42,447 DEBUG   SenderThread:12340 [sender.py:send_request():406] send_request: summary_record
2024-04-16 07:35:42,447 INFO    SenderThread:12340 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-04-16 07:35:42,448 DEBUG   SenderThread:12340 [sender.py:send():379] send: history
2024-04-16 07:35:42,448 DEBUG   SenderThread:12340 [sender.py:send_request():406] send_request: summary_record
2024-04-16 07:35:42,448 INFO    SenderThread:12340 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-04-16 07:35:42,448 DEBUG   SenderThread:12340 [sender.py:send():379] send: history
2024-04-16 07:35:42,448 DEBUG   SenderThread:12340 [sender.py:send_request():406] send_request: summary_record
2024-04-16 07:35:42,449 INFO    SenderThread:12340 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-04-16 07:35:42,449 DEBUG   SenderThread:12340 [sender.py:send():379] send: history
2024-04-16 07:35:42,449 DEBUG   SenderThread:12340 [sender.py:send_request():406] send_request: summary_record
2024-04-16 07:35:42,449 INFO    SenderThread:12340 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-04-16 07:35:42,450 DEBUG   SenderThread:12340 [sender.py:send():379] send: history
2024-04-16 07:35:42,450 DEBUG   SenderThread:12340 [sender.py:send_request():406] send_request: summary_record
2024-04-16 07:35:42,450 INFO    SenderThread:12340 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-04-16 07:35:42,450 DEBUG   SenderThread:12340 [sender.py:send():379] send: history
2024-04-16 07:35:42,450 DEBUG   SenderThread:12340 [sender.py:send_request():406] send_request: summary_record
2024-04-16 07:35:42,451 INFO    SenderThread:12340 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-04-16 07:35:42,451 DEBUG   SenderThread:12340 [sender.py:send():379] send: history
2024-04-16 07:35:42,451 DEBUG   SenderThread:12340 [sender.py:send_request():406] send_request: summary_record
2024-04-16 07:35:42,451 INFO    SenderThread:12340 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-04-16 07:35:42,452 DEBUG   SenderThread:12340 [sender.py:send():379] send: history
2024-04-16 07:35:42,452 DEBUG   SenderThread:12340 [sender.py:send_request():406] send_request: summary_record
2024-04-16 07:35:42,452 INFO    SenderThread:12340 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-04-16 07:35:42,453 DEBUG   SenderThread:12340 [sender.py:send():379] send: history
2024-04-16 07:35:42,453 DEBUG   SenderThread:12340 [sender.py:send_request():406] send_request: summary_record
2024-04-16 07:35:42,453 INFO    SenderThread:12340 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-04-16 07:35:42,453 DEBUG   SenderThread:12340 [sender.py:send():379] send: history
2024-04-16 07:35:42,454 DEBUG   SenderThread:12340 [sender.py:send_request():406] send_request: summary_record
2024-04-16 07:35:42,454 INFO    SenderThread:12340 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-04-16 07:35:42,454 DEBUG   SenderThread:12340 [sender.py:send():379] send: history
2024-04-16 07:35:42,454 DEBUG   SenderThread:12340 [sender.py:send_request():406] send_request: summary_record
2024-04-16 07:35:42,455 INFO    SenderThread:12340 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-04-16 07:35:42,455 DEBUG   SenderThread:12340 [sender.py:send():379] send: history
2024-04-16 07:35:42,455 DEBUG   SenderThread:12340 [sender.py:send_request():406] send_request: summary_record
2024-04-16 07:35:42,455 INFO    SenderThread:12340 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-04-16 07:35:42,456 DEBUG   SenderThread:12340 [sender.py:send():379] send: telemetry
2024-04-16 07:35:42,456 DEBUG   SenderThread:12340 [sender.py:send():379] send: exit
2024-04-16 07:35:42,456 INFO    SenderThread:12340 [sender.py:send_exit():586] handling exit code: 0
2024-04-16 07:35:42,456 INFO    SenderThread:12340 [sender.py:send_exit():588] handling runtime: 2
2024-04-16 07:35:42,456 INFO    SenderThread:12340 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-04-16 07:35:42,456 INFO    SenderThread:12340 [sender.py:send_exit():594] send defer
2024-04-16 07:35:42,456 DEBUG   SenderThread:12340 [sender.py:send_request():406] send_request: poll_exit
2024-04-16 07:35:42,457 DEBUG   HandlerThread:12340 [handler.py:handle_request():146] handle_request: defer
2024-04-16 07:35:42,457 INFO    HandlerThread:12340 [handler.py:handle_request_defer():172] handle defer: 0
2024-04-16 07:35:42,457 DEBUG   SenderThread:12340 [sender.py:send_request():406] send_request: defer
2024-04-16 07:35:42,457 INFO    SenderThread:12340 [sender.py:send_request_defer():610] handle sender defer: 0
2024-04-16 07:35:42,457 INFO    SenderThread:12340 [sender.py:transition_state():614] send defer: 1
2024-04-16 07:35:42,458 DEBUG   HandlerThread:12340 [handler.py:handle_request():146] handle_request: defer
2024-04-16 07:35:42,458 INFO    HandlerThread:12340 [handler.py:handle_request_defer():172] handle defer: 1
2024-04-16 07:35:42,458 DEBUG   SenderThread:12340 [sender.py:send_request():406] send_request: defer
2024-04-16 07:35:42,458 INFO    SenderThread:12340 [sender.py:send_request_defer():610] handle sender defer: 1
2024-04-16 07:35:42,458 INFO    SenderThread:12340 [sender.py:transition_state():614] send defer: 2
2024-04-16 07:35:42,458 DEBUG   HandlerThread:12340 [handler.py:handle_request():146] handle_request: defer
2024-04-16 07:35:42,458 INFO    HandlerThread:12340 [handler.py:handle_request_defer():172] handle defer: 2
2024-04-16 07:35:42,458 INFO    HandlerThread:12340 [system_monitor.py:finish():203] Stopping system monitor
2024-04-16 07:35:42,466 INFO    HandlerThread:12340 [interfaces.py:finish():202] Joined cpu monitor
2024-04-16 07:35:42,467 DEBUG   SystemMonitor:12340 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-04-16 07:35:42,467 DEBUG   SystemMonitor:12340 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-04-16 07:35:42,467 DEBUG   SystemMonitor:12340 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-04-16 07:35:42,467 INFO    HandlerThread:12340 [interfaces.py:finish():202] Joined disk monitor
2024-04-16 07:35:42,511 INFO    HandlerThread:12340 [interfaces.py:finish():202] Joined gpu monitor
2024-04-16 07:35:42,512 INFO    HandlerThread:12340 [interfaces.py:finish():202] Joined memory monitor
2024-04-16 07:35:42,512 INFO    HandlerThread:12340 [interfaces.py:finish():202] Joined network monitor
2024-04-16 07:35:42,512 DEBUG   SenderThread:12340 [sender.py:send_request():406] send_request: defer
2024-04-16 07:35:42,512 INFO    SenderThread:12340 [sender.py:send_request_defer():610] handle sender defer: 2
